X,Y,Region,material,Site,Feature Number,Excavation istitute,BP,Error,Type,Size(cm2),Name,Area
127.944313,37.3848,강원,Charcoal,원주 가현동,철-26,강원도문화재연구소,1790,29,백제(呂·凸자형),X,강원도문화재연구소 원주 가현동 철-26,영서
127.944313,37.3848,강원,Charcoal,원주 가현동,철-37,강원도문화재연구소,1850,40,백제(呂·凸자형),X,강원도문화재연구소 원주 가현동 철-37,영서
127.944313,37.3848,강원,Charcoal,원주 가현동,철-43,강원도문화재연구소,1790,50,백제(呂·凸자형),X,강원도문화재연구소 원주 가현동 철-43,영서
127.826795,37.32028,강원,Charcoal,원주 건등리,1,강원고고문화연구원,1529,22,백제(呂·凸자형),X,강원고고문화연구원 원주 건등리 1,영서
127.826223,37.338016,강원,Charcoal,원주 동화리,1,한강문화재연구원,1915,36,백제(呂·凸자형),419408,한강문화재연구원 원주 동화리 1,영서
127.826223,37.338016,강원,Charcoal,원주 동화리,3,한강문화재연구원,1920,36,백제(방형),589260,한강문화재연구원 원주 동화리 3,영서
127.826223,37.338016,강원,Charcoal,원주 동화리,5,한강문화재연구원,1970,36,백제(呂·凸자형),X,한강문화재연구원 원주 동화리 5,영서
127.749548,37.208053,강원,Charcoal,원주 법천리,1,강원고고문화연구원,1807,34,백제(呂·凸자형),X,강원고고문화연구원 원주 법천리 1,영서
127.749548,37.208053,강원,Charcoal,원주 법천리,2,강원고고문화연구원,1697,34,백제(呂·凸자형),X,강원고고문화연구원 원주 법천리 2,영서
127.097663,37.749339,경기,Charcoal,의정부 민락동,1-나-삼국-1,한국문화재재단,1550,40,백제(방형),X,한국문화재재단 의정부 민락동 1-나-삼국-1,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,1-나-원삼국-1,한국문화재재단,1810,30,백제(呂·凸자형),X,한국문화재재단 의정부 민락동 1-나-원삼국-1,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,1-나-원삼국-2,한국문화재재단,1900,30,백제(呂·凸자형),X,한국문화재재단 의정부 민락동 1-나-원삼국-2,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,1-나-원삼국-3,한국문화재재단,1840,30,백제(呂·凸자형),X,한국문화재재단 의정부 민락동 1-나-원삼국-3,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,2-가-통신-1,한국문화재재단,1310,30,신라(방형),180544,한국문화재재단 의정부 민락동 2-가-통신-1,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,2-나2-통신-1,한국문화재재단,1220,30,신라(방형),145024,한국문화재재단 의정부 민락동 2-나2-통신-1,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,2-나2-통신-17,한국문화재재단,1160,30,신라(방형),151800,한국문화재재단 의정부 민락동 2-나2-통신-17,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,2-나2-통신-32,한국문화재재단,1500,30,신라(방형),283024,한국문화재재단 의정부 민락동 2-나2-통신-32,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,2-나2-통신-40,한국문화재재단,1470,30,신라(방형),X,한국문화재재단 의정부 민락동 2-나2-통신-40,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,2-나2-통신-50,한국문화재재단,1420,30,신라(방형),165360,한국문화재재단 의정부 민락동 2-나2-통신-50,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,6-다-고구려-1,한국문화재재단,1570,30,고구려(방형),X,한국문화재재단 의정부 민락동 6-다-고구려-1,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,6-다-고구려-2,한국문화재재단,1520,30,고구려(방형),X,한국문화재재단 의정부 민락동 6-다-고구려-2,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,6-다-통신-3,한국문화재재단,1210,30,신라(방형),144000,한국문화재재단 의정부 민락동 6-다-통신-3,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,6-다-통신-4,한국문화재재단,1170,30,신라(방형),129000,한국문화재재단 의정부 민락동 6-다-통신-4,경기북부
127.097663,37.749339,경기,Charcoal,의정부 민락동,6-다-통신-5,한국문화재재단,1110,30,신라(방형),X,한국문화재재단 의정부 민락동 6-다-통신-5,경기북부
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-1,경강문화재연구원,1080,30,신라(방형),X,경강문화재연구원 인제 미산리 1-통일신라-1,영서
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-2,경강문화재연구원,1270,30,신라(방형),25600,경강문화재연구원 인제 미산리 1-통일신라-2,영서
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-3,경강문화재연구원,1290,30,신라(방형),166600,경강문화재연구원 인제 미산리 1-통일신라-3,영서
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-5,경강문화재연구원,1260,30,신라(방형),138600,경강문화재연구원 인제 미산리 1-통일신라-5,영서
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-6,경강문화재연구원,1290,30,신라(방형),X,경강문화재연구원 인제 미산리 1-통일신라-6,영서
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-9(1),경강문화재연구원,1460,30,신라(방형),159900,경강문화재연구원 인제 미산리 1-통일신라-9(1),영서
128.264202,37.871449,강원,Charcoal,인제 미산리,1-통일신라-9(2),경강문화재연구원,1280,30,신라(방형),159900,경강문화재연구원 인제 미산리 1-통일신라-9(2),영서
126.689053,37.611847,인천,Charcoal,인천 불로동,4-1,한국문화재보호재단,1700,80,백제(방형),174945,한국문화재보호재단 인천 불로동 4-1,한강하류
126.689053,37.611847,인천,Charcoal,인천 불로동,4-2,한국문화재보호재단,1850,39,백제(방형),X,한국문화재보호재단 인천 불로동 4-2,한강하류
126.515606,37.476826,인천,Charcoal,인천 운남동,A-KC-001,한국고고환경연구소,1820,60,백제(방형),X,한국고고환경연구소 인천 운남동 A-KC-001,한강하류
126.515606,37.476826,인천,Charcoal,인천 운남동,B-KC-001,한국고고환경연구소,1750,50,백제(방형),781015,한국고고환경연구소 인천 운남동 B-KC-001,한강하류
126.514342,37.524243,인천,Charcoal,인천 운북동,5-1,한강문화재연구원,2040,50,백제(방형),97500,한강문화재연구원 인천 운북동 5-1 ,한강하류
126.514342,37.524243,인천,Charcoal,인천 운북동,5-2,한강문화재연구원,1940,50,백제(방형),X,한강문화재연구원 인천 운북동 5-2 ,한강하류
126.5642,37.496274,인천,Charcoal,인천 중산동,23-1,한강문화재연구원,1550,40,백제(방형),319081,한강문화재연구원 인천 중산동 23-1 ,한강하류
126.549012,37.482487,인천,Charcoal,인천 중산동,3-12,중앙문화재연구원,1890,50,청동기(방형),136080,중앙문화재연구원 인천 중산동 3-12,한강하류
128.631196,37.315825,강원,"Charcoal, Charred material",정선 가수리,2,강원도문화재연구소,1834,17,백제(呂·凸자형),X,강원도문화재연구소 정선 가수리 2,영서
128.631196,37.315825,강원,Charcoal,정선 가수리,3,강원도문화재연구소,1790,30,백제(呂·凸자형),X,강원도문화재연구소 정선 가수리 3,영서
128.631196,37.315825,강원,Charcoal,정선 가수리,4,강원도문화재연구소,1900,30,백제(呂·凸자형),X,강원도문화재연구소 정선 가수리 4,영서
128.586561,37.267486,강원,Charcoal,정선 덕천리,철-주,강원도문화재연구소,1732,20,백제(呂·凸자형),X,강원도문화재연구소 정선 덕천리 철-주,영서
128.722069,37.474435,강원,Charcoal,정선 아우라지,12,강원도문화재연구소,1570,30,불명,X,강원도문화재연구소 정선 아우라지 12,영서
128.722069,37.474435,강원,Charcoal,정선 아우라지,5,강원도문화재연구소,1640,30,신라(呂·凸자형),425572,강원도문화재연구소 정선 아우라지 5,영서
128.722069,37.474435,강원,Charcoal,정선 아우라지,6,강원도문화재연구소,1610,30,신라(呂·凸자형),781064,강원도문화재연구소 정선 아우라지 6,영서
128.722069,37.474435,강원,Charcoal,정선 아우라지,7,강원도문화재연구소,1570,30,불명,X,강원도문화재연구소 정선 아우라지 7,영서
128.722069,37.474435,강원,Charcoal,정선 아우라지,9,강원도문화재연구소,1580,30,신라(呂·凸자형),483896,강원도문화재연구소 정선 아우라지 9,영서
127.722827,37.478914,강원,Charcoal,정선 여량리,1,강원도문화재연구소,1680,30,불명,X,강원도문화재연구소 정선 여량리 1,영서
127.722827,37.478914,강원,Charcoal,정선 여량리,2,강원도문화재연구소,1840,40,불명,X,강원도문화재연구소 정선 여량리 2,영서
127.722827,37.478914,강원,Charcoal,정선 여량리,4,강원도문화재연구소,1810,40,불명,X,강원도문화재연구소 정선 여량리 4,영서
128.638004,37.209188,강원,Charcoal,정선 예미리,10,강원도문화재연구소,1690,50,백제(呂·凸자형),1035960,강원도문화재연구소 정선 예미리 10,영서
128.638004,37.209188,강원,Charcoal,정선 예미리,6,강원도문화재연구소,1710,50,백제(呂·凸자형),510560,강원도문화재연구소 정선 예미리 6,영서
128.638004,37.209188,강원,Charcoal,정선 예미리,8,강원도문화재연구소,1770,60,백제(呂·凸자형),X,강원도문화재연구소 정선 예미리 8,영서
128.168599,37.148507,충청,Charcoal,제천 왕암동,4-2,중원문화재연구원,1990,40,백제(방형),X,중원문화재연구원 제천 왕암동 4-2,영서
128.168599,37.148507,충청,Charcoal,제천 왕암동,4-3,중원문화재연구원,1240,40,백제(방형),X,중원문화재연구원 제천 왕암동 4-3,영서
128.168599,37.148507,충청,Charcoal,제천 왕암동,4-5,중원문화재연구원,1780,40,백제(방형),X,중원문화재연구원 제천 왕암동 4-5,영서
127.726466,37.756309,강원,Charcoal,춘천 군자리,1,예맥문화재연구원,1802,13,백제(呂·凸자형),X,예맥문화재연구원 춘천 군자리 1,영서
127.726466,37.756309,강원,Charcoal,춘천 군자리,2,예맥문화재연구원,1758,15,백제(呂·凸자형),230300,예맥문화재연구원 춘천 군자리 2,영서
127.721289,37.891914,강원,Charcoal,춘천 근화동,철-3,예맥문화재연구원,1840,20,백제(呂·凸자형),299592,예맥문화재연구원 춘천 근화동 철-3,영서
127.721289,37.891914,강원,Charcoal,춘천 근화동,통신-1,예맥문화재연구원,1220,20,신라(방형),140400,예맥문화재연구원 춘천 근화동 통신-1,영서
127.721289,37.891914,강원,Charcoal,춘천 근화동,통신-14,예맥문화재연구원,1495,20,신라(방형),128700,예맥문화재연구원 춘천 근화동 통신-14,영서
127.692716,37.867458,강원,Charcoal,춘천 삼천동,1,한림대학교박물관,1792,32,불명,X,한림대학교박물관 춘천 삼천동 1,영서
127.727239,37.892221,강원,Charcoal,춘천 소양로 1가,통일신라 주거지,강원도문화재연구소,1140,30,신라(방형),X,강원도문화재연구소 춘천 소양로 1가 통일신라 주거지,영서
127.726943,37.891902,강원,Charcoal,춘천 소양로 1가,통일신라-1,한국문화재재단,1303,19,신라(방형),X,한국문화재재단 춘천 소양로 1가 통일신라-1,영서
127.72738,37.892239,강원,Charcoal,춘천 소양로 1가,통일신라-2,강원도문화재연구소,1110,30,신라(방형),157210,강원도문화재연구소 춘천 소양로 1가 통일신라-2,영서
127.726943,37.891902,강원,Charcoal,춘천 소양로 1가,통일신라-2,한국문화재재단,1182,17,신라(방형),156560,한국문화재재단 춘천 소양로 1가 통일신라-2,영서
127.726943,37.891902,강원,Charcoal,춘천 소양로 1가,통일신라-3,한국문화재재단,1230,21,신라(방형),X,한국문화재재단 춘천 소양로 1가 통일신라-3,영서
127.72738,37.892239,강원,Charcoal,춘천 소양로 1가,통일신라-4,강원도문화재연구소,1360,30,신라(방형),159800,강원도문화재연구소 춘천 소양로 1가 통일신라-4,영서
127.726943,37.891902,강원,Charcoal,춘천 소양로 1가,통일신라-5,한국문화재재단,1457,22,신라(방형),164688,한국문화재재단 춘천 소양로 1가 통일신라-5,영서
127.72738,37.892239,강원,Charcoal,춘천 소양로 1가,통일신라-6,강원도문화재연구소,1300,30,신라(방형),X,강원도문화재연구소 춘천 소양로 1가 통일신라-6,영서
127.72738,37.892239,강원,Charcoal,춘천 소양로 1가,통일신라-7,강원도문화재연구소,1340,30,신라(방형),X,강원도문화재연구소 춘천 소양로 1가 통일신라-7,영서
127.726122,37.89133,강원,Charcoal,춘천 소양로 1가,통일신라-4,한백문화재연구원,1340,40,신라(방형),70747,한백문화재연구원 춘천 소양로 1가 통일신라-4,영서
127.726122,37.89133,강원,Charcoal,춘천 소양로 1가,통일신라-6,한백문화재연구원,1540,40,신라(방형),X,한백문화재연구원 춘천 소양로 1가 통일신라-6,영서
127.711265,37.930072,강원,Charcoal,춘천 신매리,Ⅱ-원삼국-1,예맥문화재연구원,1834,22,백제(呂·凸자형),X,예맥문화재연구원 춘천 신매리 Ⅱ-원삼국-1,영서
127.711265,37.930072,강원,Charcoal,춘천 신매리,Ⅱ-원삼국-2,예맥문화재연구원,2036,36,백제(呂·凸자형),X,예맥문화재연구원 춘천 신매리 Ⅱ-원삼국-2,영서
127.742482,37.912379,강원,Charcoal,춘천 우두동,철-주-1,강원도문화재연구소,1836,29,백제(呂·凸자형),297480,강원도문화재연구소 춘천 우두동 철-주-1,영서
127.742482,37.912379,강원,Charcoal,춘천 우두동,철-주-2,강원도문화재연구소,1945,29,백제(呂·凸자형),399320,강원도문화재연구소 춘천 우두동 철-주-2,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,Ⅱ-1,강원도문화재연구소,1890,40,백제(呂·凸자형),752900,강원도문화재연구소 춘천 우두동 Ⅱ-1,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,Ⅱ-3,강원도문화재연구소,1670,40,백제(呂·凸자형),X,강원도문화재연구소 춘천 우두동 Ⅱ-3,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,Ⅲ-1,강원도문화재연구소,1821,32,백제(呂·凸자형),X,강원도문화재연구소 춘천 우두동 Ⅲ-1,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,Ⅲ-3,강원도문화재연구소,1780,40,백제(呂·凸자형),229875,강원도문화재연구소 춘천 우두동 Ⅲ-3,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,Ⅲ-4,강원도문화재연구소,1900,40,백제(呂·凸자형),X,강원도문화재연구소 춘천 우두동 Ⅲ-4,영서
127.743126,37.913389,강원,"Charcoal, Charred grain",춘천 우두동,Ⅲ-7,강원도문화재연구소,1848,32,백제(呂·凸자형),X,강원도문화재연구소 춘천 우두동 Ⅲ-7,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,1(1),강원도문화재연구소,1900,50,백제(呂·凸자형),X,강원도문화재연구소 춘천 우두동 1(1),영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,1(2),강원도문화재연구소,1680,50,백제(呂·凸자형),X,강원도문화재연구소 춘천 우두동 1(2),영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,3,강원도문화재연구소,1879,39,백제(呂·凸자형),881200,강원도문화재연구소 춘천 우두동 3,영서
127.743126,37.913389,강원,Charcoal,춘천 우두동,4,강원도문화재연구소,1810,43,불명,X,강원도문화재연구소 춘천 우두동 4,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-13,호남문화재연구원,1845,22,백제(呂·凸자형),885240,호남문화재연구원 춘천 율문리 원-13,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-14(1),호남문화재연구원,1920,30,백제(呂·凸자형),195348,호남문화재연구원 춘천 율문리 원-14(1),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-14(2),호남문화재연구원,1780,30,백제(呂·凸자형),195348,호남문화재연구원 춘천 율문리 원-14(2),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-16,호남문화재연구원,1920,30,백제(呂·凸자형),836200,호남문화재연구원 춘천 율문리 원-16,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-18(1),호남문화재연구원,1920,30,백제(呂·凸자형),384600,호남문화재연구원 춘천 율문리 원-18(1),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-18(2),호남문화재연구원,2090,30,백제(呂·凸자형),384600,호남문화재연구원 춘천 율문리 원-18(2),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-21(1),호남문화재연구원,2010,30,백제(呂·凸자형),188720,호남문화재연구원 춘천 율문리 원-21(1),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-21(2),호남문화재연구원,1850,30,백제(呂·凸자형),188720,호남문화재연구원 춘천 율문리 원-21(2),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-22,호남문화재연구원,1905,22,백제(呂·凸자형),503520,호남문화재연구원 춘천 율문리 원-22,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-29,호남문화재연구원,1790,30,백제(呂·凸자형),X,호남문화재연구원 춘천 율문리 원-29,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-31,호남문화재연구원,1800,30,백제(呂·凸자형),X,호남문화재연구원 춘천 율문리 원-31,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-4,호남문화재연구원,1790,22,백제(呂·凸자형),X,호남문화재연구원 춘천 율문리 원-4,영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-48(1),호남문화재연구원,1830,30,백제(呂·凸자형),X,호남문화재연구원 춘천 율문리 원-48(1),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-48(2),호남문화재연구원,1950,30,백제(呂·凸자형),X,호남문화재연구원 춘천 율문리 원-48(2),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-5(1),호남문화재연구원,1780,30,백제(呂·凸자형),367240,호남문화재연구원 춘천 율문리 원-5(1),영서
127.757346,37.929676,강원,Charcoal,춘천 율문리,원-5(2),호남문화재연구원,1900,30,백제(呂·凸자형),367240,호남문화재연구원 춘천 율문리 원-5(2),영서
127.751408,37.931132,강원,Charcoal,춘천 율문리,1,강원도문화재연구소,1730,50,백제(呂·凸자형),595636,강원도문화재연구소 춘천 율문리 1,영서
127.751408,37.931132,강원,Charcoal,춘천 율문리,3,강원도문화재연구소,1756,36,백제(呂·凸자형),282204,강원도문화재연구소 춘천 율문리 3,영서
127.751408,37.931132,강원,Charcoal,춘천 율문리,7,강원도문화재연구소,1810,50,백제(呂·凸자형),X,강원도문화재연구소 춘천 율문리 7,영서
127.751408,37.931132,강원,Charcoal,춘천 율문리,8,강원도문화재연구소,1840,50,백제(呂·凸자형),X,강원도문화재연구소 춘천 율문리 8,영서
127.751408,37.931132,강원,Charcoal,춘천 율문리,3,예맥문화재연구원,1910,60,불명,X,예맥문화재연구원 춘천 율문리 3,영서
127.701081,37.885079,강원,Charcoal,춘천 중도동,1,강원고고문화연구원,1960,50,백제(呂·凸자형),X,강원고고문화연구원 춘천 중도동 1,영서
127.701081,37.885079,강원,Charcoal,춘천 중도동,2,강원고고문화연구원,1718,15,백제(呂·凸자형),1021700,강원고고문화연구원 춘천 중도동 2,영서
127.701081,37.885079,강원,Charcoal,춘천 중도동,3,강원고고문화연구원,1730,40,백제(呂·凸자형),1036600,강원고고문화연구원 춘천 중도동 3,영서
127.701081,37.885079,강원,Charcoal,춘천 중도동,6,강원고고문화연구원,1690,40,백제(呂·凸자형),X,강원고고문화연구원 춘천 중도동 6,영서
127.701081,37.885079,강원,Charcoal,춘천 중도동,7,강원고고문화연구원,1790,40,백제(呂·凸자형),705500,강원고고문화연구원 춘천 중도동 7,영서
127.769349,37.924413,강원,Charcoal,춘천 지내리,주거지,한국문화재재단,1750,29,백제(呂·凸자형),X,한국문화재재단 춘천 지내리 주거지,영서
127.77074,37.924307,강원,Charcoal,춘천 지내리,철-3,강원도문화재연구소,1740,40,불명,X,강원도문화재연구소 춘천 지내리 철-3,영서
127.771364,37.923876,강원,Charcoal,춘천 지내리,철기시대 주거지,국강고고학연구소,1720,30,불명,X,국강고고학연구소 춘천 지내리 철기시대 주거지,영서
127.782574,37.930166,강원,Charcoal,춘천 천전리,철-1,강원도문화재연구소,2010,22,백제(呂·凸자형),X,강원도문화재연구소 춘천 천전리 철-1,영서
127.783036,37.929972,강원,Charcoal,춘천 천전리,철주-1,강원도문화재연구소,1880,40,백제(呂·凸자형),X,강원도문화재연구소 춘천 천전리 철주-1,영서
127.783036,37.929972,강원,Charcoal,춘천 천전리,철주-2,강원도문화재연구소,1900,40,백제(呂·凸자형),339442,강원도문화재연구소 춘천 천전리 철주-2,영서
127.783036,37.929972,강원,Charcoal,춘천 천전리,철주-3,강원도문화재연구소,1890,40,불명,X,강원도문화재연구소 춘천 천전리 철주-3,영서
127.788634,37.930371,강원,Charcoal,춘천 천전리,청-3,강원도문화재연구소,1960,40,청동기(장방형),453600,강원도문화재연구소 춘천 천전리 청-3,영서
127.781362,37.929612,강원,Charcoal,춘천 천전리,청-9(1),국강고고학연구소,1816,32,불명,X,국강고고학연구소 춘천 천전리 청-9(1),영서
127.781362,37.929612,강원,Charcoal,춘천 천전리,청-9(2),국강고고학연구소,2080,60,불명,X,국강고고학연구소 춘천 천전리 청-9(2),영서
127.781309,37.929088,강원,Charcoal,춘천 천전리,삼-1,국토문화재연구원,1500,30,신라(방형),X,국토문화재연구원 춘천 천전리 삼-1,영서
127.781309,37.929088,강원,Charcoal,춘천 천전리,원-2,국토문화재연구원,1880,40,백제(呂·凸자형),701476,국토문화재연구원 춘천 천전리 원-2,영서
127.783225,37.930157,강원,Wood,춘천 천전리,철-주,한국문화재재단,1895,39,백제(呂·凸자형),1113610,한국문화재재단 춘천 천전리 철-주,영서
127.783425,37.929413,강원,Charcoal,춘천 천전리,철-1,한국문화재재단,1795,36,불명,X,한국문화재재단 춘천 천전리 철-1,영서
127.783225,37.930157,강원,Wood,춘천 천전리,청-4,한국문화재재단,1880,40,청동기(장방형),X,한국문화재재단 춘천 천전리 청-4,영서
127.751408,37.931132,강원,Charcoal,춘천 천전리,3,한림대학교박물관,1915,39,백제(呂·凸자형),X,한림대학교박물관 춘천 천전리 3 ,영서
127.688639,37.889464,강원,Charcoal,춘천 현암리,청-22,예맥문화재연구원,2170,40,청동기(장방형),390000,예맥문화재연구원 춘천 현암리 청-22,영서
127.683173,36.993632,충청,Charcoal,충주 대화리,6-2,중원문화재연구원,1690,30,백제(방형),X,중원문화재연구원 충주 대화리 6-2,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-15,중원문화재연구원,1620,30,백제(방형),180250,중원문화재연구원 충주 문성리 1-15,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-16,중원문화재연구원,1570,40,백제(방형),X,중원문화재연구원 충주 문성리 1-16,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-18,중원문화재연구원,1620,30,백제(방형),X,중원문화재연구원 충주 문성리 1-18,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-2,중원문화재연구원,1510,30,백제(방형),X,중원문화재연구원 충주 문성리 1-2,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-21(1),중원문화재연구원,1540,30,백제(방형),X,중원문화재연구원 충주 문성리 1-21(1),호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-21(2),중원문화재연구원,1690,30,백제(방형),X,중원문화재연구원 충주 문성리 1-21(2),호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-5,중원문화재연구원,1710,40,백제(방형),125800,중원문화재연구원 충주 문성리 1-5,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-6,중원문화재연구원,1620,30,백제(방형),X,중원문화재연구원 충주 문성리 1-6,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-7,중원문화재연구원,1640,30,백제(방형),X,중원문화재연구원 충주 문성리 1-7,호서북부
127.741843,37.054646,충청,Unknown,충주 문성리,1-8,중원문화재연구원,1540,30,백제(방형),X,중원문화재연구원 충주 문성리 1-8,호서북부
127.897855,37.067854,충청,Charcoal,충주 장태산토성 1-1,3,충청북도문화재연구원,1640,40,불명,X,충청북도문화재연구원 충주 장태산토성 1-1 3,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,1-1(1),중앙문화재연구원,1560,40,백제(呂·凸자형),1083680,중앙문화재연구원 충주 탑평리 1-1,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,1-1(2),중앙문화재연구원,1620,90,백제(呂·凸자형),1083680,중앙문화재연구원 충주 탑평리 1-1,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,1-2,중앙문화재연구원,1630,60,백제(呂·凸자형),899840,중앙문화재연구원 충주 탑평리 1-2,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,1-4,중앙문화재연구원,1410,60,백제(呂·凸자형),X,중앙문화재연구원 충주 탑평리 1-4,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,2-1,중앙문화재연구원,1550,50,백제(呂·凸자형),939004,중앙문화재연구원 충주 탑평리 2-1,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,2-14,중앙문화재연구원,1490,50,백제(방형),371800,중앙문화재연구원 충주 탑평리 2-14,호서북부
127.862786,37.022922,충청,Charcoal,충주 탑평리,2-8,중앙문화재연구원,1610,50,백제(呂·凸자형),1390150,중앙문화재연구원 충주 탑평리 2-8,호서북부
127.86363,37.021486,충청,Charcoal,충주 탑평리,1,국립중원문화재연구소,1683,24,백제(방형),1566600,국립중원문화재연구소 충주 탑평리 1,호서북부
126.775659,37.833299,경기,Charcoal,파주 능산리,백제주거지,기호문화재연구원,1830,60,백제(방형),X,기호문화재연구원 파주 능산리 백제주거지,한강하류
126.712941,37.712371,경기,Charcoal,파주 동패동·목동동,2-나-신라-8,한백문화재연구원,1402,26,신라(방형),X,한백문화재연구원 파주 동패동·목동동 2-나-신라-8,한강하류
126.712941,37.712371,경기,Charcoal,파주 동패동·목동동,6-사-백제-1,한백문화재연구원,1600,30,백제(방형),X,한백문화재연구원 파주 동패동·목동동 6-사-백제-1,한강하류
126.809078,37.867434,경기,Charcoal,파주 선유리,게리오웬-1-1-2주,한국문화유산연구원,1770,40,백제(방형),X,한국문화유산연구원 파주 선유리 게리오웬-1-1-2주,한강하류
126.809078,37.867434,경기,Charcoal,파주 선유리,게리오웬-1-1-5주,한국문화유산연구원,1760,40,백제(방형),X,한국문화유산연구원 파주 선유리 게리오웬-1-1-5주,한강하류
126.809078,37.867434,경기,Charcoal,파주 선유리,게리오웬-1-1-9주,한국문화유산연구원,1780,60,불명,X,한국문화유산연구원 파주 선유리 게리오웬-1-1-9주,한강하류
126.809078,37.867434,경기,Charcoal,파주 선유리,게리오웬-1-2-2주,한국문화유산연구원,1760,50,백제(방형),374540,한국문화유산연구원 파주 선유리 게리오웬-1-2-2주,한강하류
126.809078,37.867434,경기,Charcoal,파주 선유리,게리오웬-1-3-1주,한국문화유산연구원,1840,50,불명,X,한국문화유산연구원 파주 선유리 게리오웬-1-3-1주,한강하류
126.760831,37.726843,경기,Charcoal,파주 운정,1지구-3-2 ,한국선사문화연구원,1700,30,백제(방형),321360,한국선사문화연구원 파주 운정 1지구-3-2 ,한강하류
126.760831,37.726843,경기,Charcoal,파주 운정 와동리,와동리 Ⅲ-14,경기문화재연구원,1710,60,백제(방형),794880,경기문화재연구원 파주 운정 와동리 와동리 Ⅲ-14,한강하류
126.760831,37.726843,경기,Charcoal,파주 운정 와동리,와동리 Ⅲ-15-1,경기문화재연구원,1980,60,백제(방형),X,경기문화재연구원 파주 운정 와동리 와동리 Ⅲ-15-1,한강하류
126.760831,37.726843,경기,Charcoal,파주 운정 와동리,와동리 Ⅲ-15-8,경기문화재연구원,1810,60,백제(방형),X,경기문화재연구원 파주 운정 와동리 와동리 Ⅲ-15-8,한강하류
126.760831,37.726843,경기,Charcoal,파주 운정 와동리,와동리 Ⅳ-20-3 ,경기문화재연구원,1536,33,백제(방형),X,경기문화재연구원 파주 운정 와동리 와동리 Ⅳ-20-3 ,한강하류
